id,p_id,p_category,p_title,p_img_small,p_img_medium,p_img_large,p_retail_price,retail_currency,p_productBrand,p_product_url,p_instalk,p_cod
1,LANDZGZSCYCXEGVX,landline_phones,Panasonic PA-KXTG8051 Cordless Landline Phone with Answering Machine(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/g/v/x/panasonic-pa-kxtg8051-original-imadzjx8znnrfg8g.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/g/v/x/panasonic-pa-kxtg8051-original-imadzjx8znnrfg8g.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/g/v/x/panasonic-pa-kxtg8051-original-imadzjx8znnrfg8g.jpeg?q=90,5500,0,Panasonic,https://www.flipkart.com/panasonic-pa-kxtg8051-cordless-landline-phone-answering-machine/p/itmdzgzsn6upgftb?pid=LANDZGZSCYCXEGVX&affid=anoopcomp,1,1
2,LANE5BQYUHX2NJ9K,landline_phones,Panasonic KX-TS500MXWD Corded Landline Phone(White),https://rukminim1.flixcart.com/image/200/200/landline-phone/j/9/k/panasonic-kx-ts500mxwd-original-imae7rtnwqky9pvm.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/j/9/k/panasonic-kx-ts500mxwd-original-imae7rtnwqky9pvm.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/j/9/k/panasonic-kx-ts500mxwd-original-imae7rtnwqky9pvm.jpeg?q=90,910,0,Panasonic,https://www.flipkart.com/panasonic-kx-ts500mxwd-corded-landline-phone/p/itme5bqyqedcqhmh?pid=LANE5BQYUHX2NJ9K&affid=anoopcomp,1,1
3,LANE4DZFEH8GHZ8E,landline_phones,Grandstream GXP2140 Corded Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/z/8/e/grandstream-gxp2140-original-imae4dneb9huc3wh.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/z/8/e/grandstream-gxp2140-original-imae4dneb9huc3wh.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/z/8/e/grandstream-gxp2140-original-imae4dneb9huc3wh.jpeg?q=90,10800,0,Grandstream,https://www.flipkart.com/grandstream-gxp2140-corded-landline-phone/p/itme4dzfzhq8unhx?pid=LANE4DZFEH8GHZ8E&affid=anoopcomp,0,1
4,LANDZGZSFNKEFVHC,landline_phones,Panasonic PA-KXTG5522 Cordless Landline Phone with Answering Machine(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/v/h/c/panasonic-pa-kxtg5522-original-imadzjx8vhwtfhxh.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/v/h/c/panasonic-pa-kxtg5522-original-imadzjx8vhwtfhxh.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/v/h/c/panasonic-pa-kxtg5522-original-imadzjx8vhwtfhxh.jpeg?q=90,6790,0,Panasonic,https://www.flipkart.com/panasonic-pa-kxtg5522-cordless-landline-phone-answering-machine/p/itmdzgzscuvbpbhu?pid=LANDZGZSFNKEFVHC&affid=anoopcomp,1,1
5,LANDUS8ZBUDZFW5Q,landline_phones,"Beetel M73 Stylish Retro Design Corded Landline Phone(White, Red)",https://rukminim1.flixcart.com/image/200/200/j7c7v680/landline-phone/v/2/q/mg-beetel-m73-beetel-original-imadusa8skvchfkx.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/j7c7v680/landline-phone/v/2/q/mg-beetel-m73-beetel-original-imadusa8skvchfkx.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/j7c7v680/landline-phone/v/2/q/mg-beetel-m73-beetel-original-imadusa8skvchfkx.jpeg?q=90,1899,0,Beetel,https://www.flipkart.com/beetel-m73-stylish-retro-design-corded-landline-phone/p/itmdus8zxzbmwhzw?pid=LANDUS8ZBUDZFW5Q&affid=anoopcomp,1,1
6,LANDTKYRBZWGX8ZF,landline_phones,Panasonic PA-KX-TG1613 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/8/z/f/panasonic-pa-kx-tg1613-original-imadthsnsnbjb68q.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/8/z/f/panasonic-pa-kx-tg1613-original-imadthsnsnbjb68q.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/8/z/f/panasonic-pa-kx-tg1613-original-imadthsnsnbjb68q.jpeg?q=90,7200,0,Panasonic,https://www.flipkart.com/panasonic-pa-kx-tg1613-cordless-landline-phone/p/itmdthycku8wctzt?pid=LANDTKYRBZWGX8ZF&affid=anoopcomp,1,1
7,LANDRFSNRDYKF5QY,landline_phones,Panasonic KX-TG 6511 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/5/q/y/panasonic-kx-tg-6511-original-imadrftymma5qwfs.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/5/q/y/panasonic-kx-tg-6511-original-imadrftymma5qwfs.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/5/q/y/panasonic-kx-tg-6511-original-imadrftymma5qwfs.jpeg?q=90,4800,0,Panasonic,https://www.flipkart.com/panasonic-kx-tg-6511-cordless-landline-phone/p/itmdrftwucfz5yvd?pid=LANDRFSNRDYKF5QY&affid=anoopcomp,0,1
8,LANE3BZJNQSFFDSG,landline_phones,Gigaset A450 Cordless Landline Phone(White),https://rukminim1.flixcart.com/image/200/200/landline-phone/d/s/g/gigaset-a450-original-imae4t8cgv2xx2ze.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/d/s/g/gigaset-a450-original-imae4t8cgv2xx2ze.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/d/s/g/gigaset-a450-original-imae4t8cgv2xx2ze.jpeg?q=90,2299,0,Gigaset,https://www.flipkart.com/gigaset-a450-cordless-landline-phone/p/itmeshmfk4nebaav?pid=LANE3BZJNQSFFDSG&affid=anoopcomp,0,1
9,LANEAJNVGQTBQCHW,landline_phones,Gigaset A530 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/c/h/w/gigaset-a530-original-imaeaff3w9jvgn6b.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/c/h/w/gigaset-a530-original-imaeaff3w9jvgn6b.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/c/h/w/gigaset-a530-original-imaeaff3w9jvgn6b.jpeg?q=90,2399,0,Gigaset,https://www.flipkart.com/gigaset-a530-cordless-landline-phone/p/itmeugcbmx9g3dsd?pid=LANEAJNVGQTBQCHW&affid=anoopcomp,0,1
10,LANEFM4RY3GCGVC8,landline_phones,Beetel M53N Corded Landline Phone(Blue),https://rukminim1.flixcart.com/image/200/200/landline-phone/v/c/8/beetel-m53n-original-imaefm4ffzu9zkcg.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/v/c/8/beetel-m53n-original-imaefm4ffzu9zkcg.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/v/c/8/beetel-m53n-original-imaefm4ffzu9zkcg.jpeg?q=90,999,0,Beetel,https://www.flipkart.com/beetel-m53n-corded-landline-phone/p/itmee3s3gugxh7f4?pid=LANEFM4RY3GCGVC8&affid=anoopcomp,1,1
11,LANEF4RFF4SBHJMP,landline_phones,Siddh Present Orientel Jumbo Lcd Cid Back Light Kx-T666 Corded Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/j/m/p/siddh-present-orientel-jumbo-lcd-cid-back-light-kx-t666-original-imae6bwjhmz4vhye.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/j/m/p/siddh-present-orientel-jumbo-lcd-cid-back-light-kx-t666-original-imae6bwjhmz4vhye.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/j/m/p/siddh-present-orientel-jumbo-lcd-cid-back-light-kx-t666-original-imae6bwjhmz4vhye.jpeg?q=90,999,0,Siddh,https://www.flipkart.com/siddh-present-orientel-jumbo-lcd-cid-back-light-kx-t666-corded-landline-phone/p/itmef4rfzjys2e9d?pid=LANEF4RFF4SBHJMP&affid=anoopcomp,1,1
12,LANEBWAY9NZHYXNZ,landline_phones,VisionTek Fixed Wireless Phone 21G Corded Landline Phone with Answering Machine(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/x/n/z/visiontek-fixed-wireless-phone-21g-original-imaebwyfhe7hksaa.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/x/n/z/visiontek-fixed-wireless-phone-21g-original-imaebwyfhe7hksaa.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/x/n/z/visiontek-fixed-wireless-phone-21g-original-imaebwyfhe7hksaa.jpeg?q=90,2299,0,VisionTek,https://www.flipkart.com/visiontek-fixed-wireless-phone-21g-corded-landline-answering-machine/p/itmebwaypegyhfzc?pid=LANEBWAY9NZHYXNZ&affid=anoopcomp,0,1
13,LANEF6N2SYQKH3X3,landline_phones,Siddh Present Orientel Jumbo Lcd Cid Back Light Kx-T666 Corded Landline Phone(Silver),https://rukminim1.flixcart.com/image/200/200/landline-phone/3/x/3/siddh-present-orientel-jumbo-lcd-cid-back-light-kx-t666-original-imae4yurexddyczp.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/3/x/3/siddh-present-orientel-jumbo-lcd-cid-back-light-kx-t666-original-imae4yurexddyczp.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/3/x/3/siddh-present-orientel-jumbo-lcd-cid-back-light-kx-t666-original-imae4yurexddyczp.jpeg?q=90,999,0,Siddh,https://www.flipkart.com/siddh-present-orientel-jumbo-lcd-cid-back-light-kx-t666-corded-landline-phone/p/itmef4rfzjys2e9d?pid=LANEF6N2SYQKH3X3&affid=anoopcomp,0,1
14,LANEHU4FNPHDZ6H2,landline_phones,Grandstream GXP1620 Corded Landline Phone with Answering Machine(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/6/h/2/grandstream-gxp1620-original-imaehqxy77xcvh6f.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/6/h/2/grandstream-gxp1620-original-imaehqxy77xcvh6f.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/6/h/2/grandstream-gxp1620-original-imaehqxy77xcvh6f.jpeg?q=90,3750,0,Grandstream,https://www.flipkart.com/grandstream-gxp1620-corded-landline-phone-answering-machine/p/itmehu4fugy6xcfh?pid=LANEHU4FNPHDZ6H2&affid=anoopcomp,1,1
15,LANEC99KTCADAUHG,landline_phones,Panasonic Kxtg-3411bx Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/u/h/g/panasonic-kxtg-3411bx-original-imaec9yhn5sgd3xf.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/u/h/g/panasonic-kxtg-3411bx-original-imaec9yhn5sgd3xf.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/u/h/g/panasonic-kxtg-3411bx-original-imaec9yhn5sgd3xf.jpeg?q=90,2299,0,Panasonic,https://www.flipkart.com/panasonic-kxtg-3411bx-cordless-landline-phone/p/itmec9muxagags7r?pid=LANEC99KTCADAUHG&affid=anoopcomp,1,1
16,LANEKY26JGCFYQXT,landline_phones,Gigaset A450 Cordless Landline Phone(Black & orange),https://rukminim1.flixcart.com/image/200/200/landline-phone/q/x/t/gigaset-a450-original-imaejyqztzhg6fhw.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/q/x/t/gigaset-a450-original-imaejyqztzhg6fhw.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/q/x/t/gigaset-a450-original-imaejyqztzhg6fhw.jpeg?q=90,2299,0,Gigaset,https://www.flipkart.com/gigaset-a450-cordless-landline-phone/p/itmeshmfk4nebaav?pid=LANEKY26JGCFYQXT&affid=anoopcomp,1,1
17,LANEKFENJBTHUE5J,landline_phones,"BEETEL m71 scheme Corded Landline Phone(Black, White)",https://rukminim1.flixcart.com/image/200/200/landline-phone/e/5/j/beetel-m71-scheme-original-imaeky3rwfmzk2uy.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/e/5/j/beetel-m71-scheme-original-imaeky3rwfmzk2uy.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/e/5/j/beetel-m71-scheme-original-imaeky3rwfmzk2uy.jpeg?q=90,1299,0,BEETEL,https://www.flipkart.com/beetel-m71-scheme-corded-landline-phone/p/itmekfencgkxz7vf?pid=LANEKFENJBTHUE5J&affid=anoopcomp,1,1
18,LANEEKSYREFFUGYW,landline_phones,Panasonic KXTG 3551 Cordless Landline Phone(Grey),https://rukminim1.flixcart.com/image/200/200/landline-phone/g/y/w/panasonic-kxtg-3551-cordless-landline-phone-grey-original-imaeekb6j4889dhb.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/g/y/w/panasonic-kxtg-3551-cordless-landline-phone-grey-original-imaeekb6j4889dhb.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/g/y/w/panasonic-kxtg-3551-cordless-landline-phone-grey-original-imaeekb6j4889dhb.jpeg?q=90,2750,0,Panasonic,https://www.flipkart.com/panasonic-kxtg-3551-cordless-landline-phone/p/itmerv75yhwdeehh?pid=LANEEKSYREFFUGYW&affid=anoopcomp,0,1
19,LANEBCRNRWM9MHA2,landline_phones,Revolution spring wire Corded Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/d/g/a/99gems-spring-wire-for-original-imaebcp9sgfnhfre.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/d/g/a/99gems-spring-wire-for-original-imaebcp9sgfnhfre.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/d/g/a/99gems-spring-wire-for-original-imaebcp9sgfnhfre.jpeg?q=90,149,0,Revolution,https://www.flipkart.com/revolution-spring-wire-corded-landline-phone/p/itmebcrnscpnzekw?pid=LANEBCRNRWM9MHA2&affid=anoopcomp,1,1
20,LANEKKHW7B3J3UBF,landline_phones,Motorola IT.6.1XC Cordless Landline Phone with Answering Machine(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/u/b/f/motorola-it-6-1xc-original-imaek6gguxhwzs6v.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/u/b/f/motorola-it-6-1xc-original-imaek6gguxhwzs6v.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/u/b/f/motorola-it-6-1xc-original-imaek6gguxhwzs6v.jpeg?q=90,6260,0,Motorola,https://www.flipkart.com/motorola-it-6-1xc-cordless-landline-phone-answering-machine/p/itmekkhw2zcpdz4f?pid=LANEKKHW7B3J3UBF&affid=anoopcomp,1,1
21,LANE5BQXETMABNSK,landline_phones,Panasonic KX-TS500MXRD Corded Landline Phone(Red),https://rukminim1.flixcart.com/image/200/200/landline-phone/n/s/k/panasonic-kx-ts500mxrd-original-imae5awvsyzgb4zz.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/n/s/k/panasonic-kx-ts500mxrd-original-imae5awvsyzgb4zz.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/n/s/k/panasonic-kx-ts500mxrd-original-imae5awvsyzgb4zz.jpeg?q=90,910,0,Panasonic,https://www.flipkart.com/panasonic-kx-ts500mxrd-corded-landline-phone/p/itme5bqxwgqnh9fq?pid=LANE5BQXETMABNSK&affid=anoopcomp,1,1
22,LANE5UR4GV4KZNG5,landline_phones,Panasonic KX-T840MXWD/KX-TS840SXW Corded Landline Phone(White),https://rukminim1.flixcart.com/image/200/200/landline-phone/n/g/5/panasonic-kx-t840mxwd-original-imae5zbwgvhpykvz.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/n/g/5/panasonic-kx-t840mxwd-original-imae5zbwgvhpykvz.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/n/g/5/panasonic-kx-t840mxwd-original-imae5zbwgvhpykvz.jpeg?q=90,2100,0,Panasonic,https://www.flipkart.com/panasonic-kx-t840mxwd-kx-ts840sxw-corded-landline-phone/p/itme5ur4eeppgzzn?pid=LANE5UR4GV4KZNG5&affid=anoopcomp,1,1
23,LANDYGD72GGGNRTC,landline_phones,Panasonic PA-KX-TGB210EB Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/r/t/c/panasonic-pa-kx-tgb210eb-original-imadyg5vb8a3muuf.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/r/t/c/panasonic-pa-kx-tgb210eb-original-imadyg5vb8a3muuf.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/r/t/c/panasonic-pa-kx-tgb210eb-original-imadyg5vb8a3muuf.jpeg?q=90,6550,0,Panasonic,https://www.flipkart.com/panasonic-pa-kx-tgb210eb-cordless-landline-phone/p/itmdygd7f7phc9py?pid=LANDYGD72GGGNRTC&affid=anoopcomp,1,1
24,LANDZCS3ACCH4N2A,landline_phones,Panasonic KX-TG2711FX Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/n/2/a/panasonic-kx-tg2711fx-original-imaefj4gbkbyzjzd.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/n/2/a/panasonic-kx-tg2711fx-original-imaefj4gbkbyzjzd.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/n/2/a/panasonic-kx-tg2711fx-original-imaefj4gbkbyzjzd.jpeg?q=90,3000,0,Panasonic,https://www.flipkart.com/panasonic-kx-tg2711fx-cordless-landline-phone/p/itmdzcs3fhxz4rmt?pid=LANDZCS3ACCH4N2A&affid=anoopcomp,1,1
25,LANEF6N265ZEFPZG,landline_phones,Siddh Present Orientel Jumbo LCD Caller ID KX-T1555 Corded Landline Phone(Beige),https://rukminim1.flixcart.com/image/200/200/landline-phone/p/z/g/siddh-present-orientel-jumbo-lcd-caller-id-kx-t1555-original-imaefzf2y9etxsxn.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/p/z/g/siddh-present-orientel-jumbo-lcd-caller-id-kx-t1555-original-imaefzf2y9etxsxn.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/p/z/g/siddh-present-orientel-jumbo-lcd-caller-id-kx-t1555-original-imaefzf2y9etxsxn.jpeg?q=90,999,0,Siddh,https://www.flipkart.com/siddh-present-orientel-jumbo-lcd-caller-id-kx-t1555-corded-landline-phone/p/itmef6n2wrhzgdch?pid=LANEF6N265ZEFPZG&affid=anoopcomp,1,1
26,LANEARZHZG8S8HDF,landline_phones,Beetel M90 Corded Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/h/d/f/beetel-m90-original-imae6wqhwvtq4vch.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/h/d/f/beetel-m90-original-imae6wqhwvtq4vch.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/h/d/f/beetel-m90-original-imae6wqhwvtq4vch.jpeg?q=90,1499,0,Beetel,https://www.flipkart.com/beetel-m90-corded-landline-phone/p/itmearzhdeemhzzg?pid=LANEARZHZG8S8HDF&affid=anoopcomp,1,1
27,LANEDP6SKB4R62FU,landline_phones,Panasonic KX-PRW110 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/2/f/u/panasonic-kx-prw110-original-imaedp5eprcuzgpy.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/2/f/u/panasonic-kx-prw110-original-imaedp5eprcuzgpy.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/2/f/u/panasonic-kx-prw110-original-imaedp5eprcuzgpy.jpeg?q=90,14800,0,Panasonic,https://www.flipkart.com/panasonic-kx-prw110-cordless-landline-phone/p/itmedp6seqtmefgj?pid=LANEDP6SKB4R62FU&affid=anoopcomp,0,1
28,LANE9VGSGEVZWUBD,landline_phones,Beetel X66N Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/u/b/d/beetel-x66n-original-imae9vefuhzxzehp.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/u/b/d/beetel-x66n-original-imae9vefuhzxzehp.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/u/b/d/beetel-x66n-original-imae9vefuhzxzehp.jpeg?q=90,1899,0,Beetel,https://www.flipkart.com/beetel-x66n-cordless-landline-phone/p/itme9vgse42ckgtr?pid=LANE9VGSGEVZWUBD&affid=anoopcomp,1,1
29,LANE9SCEQFUXJFQ5,landline_phones,Beetel M91 Corded Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/f/q/5/beetel-m91-original-imae9s3qmtrwzxay.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/f/q/5/beetel-m91-original-imae9s3qmtrwzxay.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/f/q/5/beetel-m91-original-imae9s3qmtrwzxay.jpeg?q=90,2399,0,Beetel,https://www.flipkart.com/beetel-m91-corded-landline-phone/p/itme9tvfmwgj4ey3?pid=LANE9SCEQFUXJFQ5&affid=anoopcomp,0,1
30,LANEF7WGJ5NPCCEN,landline_phones,Panasonic PA-KX-TGC210S Cordless Landline Phone(White),https://rukminim1.flixcart.com/image/200/200/landline-phone/c/e/n/panasonic-pa-kx-tgc210s-original-imaef7wazdtchpzg.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/c/e/n/panasonic-pa-kx-tgc210s-original-imaef7wazdtchpzg.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/c/e/n/panasonic-pa-kx-tgc210s-original-imaef7wazdtchpzg.jpeg?q=90,4500,0,Panasonic,https://www.flipkart.com/panasonic-pa-kx-tgc210s-cordless-landline-phone/p/itmef7wgaavnyfpb?pid=LANEF7WGJ5NPCCEN&affid=anoopcomp,1,1
31,LANEEESZEGRBTGYH,landline_phones,Panasonic KX-TG3552SXW Cordless Landline Phone(Grey & Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/g/y/h/panasonic-kx-tg3552-original-imaeeehbhyg2myrc.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/g/y/h/panasonic-kx-tg3552-original-imaeeehbhyg2myrc.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/g/y/h/panasonic-kx-tg3552-original-imaeeehbhyg2myrc.jpeg?q=90,5050,0,Panasonic,https://www.flipkart.com/panasonic-kx-tg3552sxw-cordless-landline-phone/p/itmepaqxefrc2z2k?pid=LANEEESZEGRBTGYH&affid=anoopcomp,1,1
32,LANEHFBH5FH6YWM9,landline_phones,Panasonic PA-KX-TG110 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/w/m/9/panasonic-pa-kx-tg110-original-imaehf74udceq6v3.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/w/m/9/panasonic-pa-kx-tg110-original-imaehf74udceq6v3.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/w/m/9/panasonic-pa-kx-tg110-original-imaehf74udceq6v3.jpeg?q=90,4200,0,Panasonic,https://www.flipkart.com/panasonic-pa-kx-tg110-cordless-landline-phone/p/itmehfbh3qucqggp?pid=LANEHFBH5FH6YWM9&affid=anoopcomp,0,1
33,LANEATZRQG7BXGCA,landline_phones,Panasonic KX-TG210 Cordless Landline Phone(White),https://rukminim1.flixcart.com/image/200/200/landline-phone/g/c/a/panasonic-kx-tg210-original-imae9w9z4m3tegan.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/g/c/a/panasonic-kx-tg210-original-imae9w9z4m3tegan.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/g/c/a/panasonic-kx-tg210-original-imae9w9z4m3tegan.jpeg?q=90,4600,0,Panasonic,https://www.flipkart.com/panasonic-kx-tg210-cordless-landline-phone/p/itmeatzr4r5dfngn?pid=LANEATZRQG7BXGCA&affid=anoopcomp,0,1
34,LANEE6Y2QUJKQJGK,landline_phones,Panasonic KX-TG7861 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/j/g/k/panasonic-kx-tg7861-original-imaee6tpc2u8acuq.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/j/g/k/panasonic-kx-tg7861-original-imaee6tpc2u8acuq.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/j/g/k/panasonic-kx-tg7861-original-imaee6tpc2u8acuq.jpeg?q=90,5800,0,Panasonic,https://www.flipkart.com/panasonic-kx-tg7861-cordless-landline-phone/p/itmee6y2yx4pxzmm?pid=LANEE6Y2QUJKQJGK&affid=anoopcomp,1,1
35,LANEE6Y2FZCGXSUA,landline_phones,Panasonic KXTGB213 Cordless Landline Phone(black),https://rukminim1.flixcart.com/image/200/200/landline-phone/s/u/a/panasonic-kxtgb213-original-imaee6uttfra7vks.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/s/u/a/panasonic-kxtgb213-original-imaee6uttfra7vks.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/s/u/a/panasonic-kxtgb213-original-imaee6uttfra7vks.jpeg?q=90,7800,0,Panasonic,https://www.flipkart.com/panasonic-kxtgb213-cordless-landline-phone/p/itmee6y2eucm9hes?pid=LANEE6Y2FZCGXSUA&affid=anoopcomp,0,1
36,LANEHU4GZXKQWGTS,landline_phones,Wi-Bridge FWPEV1-04 Corded Landline Phone(White),https://rukminim1.flixcart.com/image/200/200/landline-phone/g/t/s/wi-bridge-fwpev1-04-original-imaehjwfy5arzzcb.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/g/t/s/wi-bridge-fwpev1-04-original-imaehjwfy5arzzcb.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/g/t/s/wi-bridge-fwpev1-04-original-imaehjwfy5arzzcb.jpeg?q=90,4999,0,Wi-Bridge,https://www.flipkart.com/wi-bridge-fwpev1-04-corded-landline-phone/p/itmehu4g7gnnzdk7?pid=LANEHU4GZXKQWGTS&affid=anoopcomp,0,1
37,LANEGTQJGNE7F96B,landline_phones,Panasonic PA-KX-TG210 Cordless Landline Phone(Pink),https://rukminim1.flixcart.com/image/200/200/landline-phone/9/6/b/panasonic-pa-kx-tg210-original-imaegtkqgfskj8z9.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/9/6/b/panasonic-pa-kx-tg210-original-imaegtkqgfskj8z9.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/9/6/b/panasonic-pa-kx-tg210-original-imaegtkqgfskj8z9.jpeg?q=90,4600,0,Panasonic,https://www.flipkart.com/panasonic-pa-kx-tg210-cordless-landline-phone/p/itmegsgg7z7uvmfm?pid=LANEGTQJGNE7F96B&affid=anoopcomp,0,1
38,LANEE72YTAGNNQCN,landline_phones,Panasonic KX-TGC312 Cordless Landline Phone(Black),https://rukminim1.flixcart.com/image/200/200/landline-phone/q/c/n/panasonic-kx-tgc312-original-imaee6wdkkzsxpgx.jpeg?q=90,https://rukminim1.flixcart.com/image/400/400/landline-phone/q/c/n/panasonic-kx-tgc312-original-imaee6wdkkzsxpgx.jpeg?q=90,https://rukminim1.flixcart.com/image/800/800/landline-phone/q/c/n/panasonic-kx-tgc312-original-imaee6wdkkzsxpgx.jpeg?q=90,6300,0,Panasonic,https://www.flipkart.com/panasonic-kx-tgc312-cordless-landline-phone/p/itmee72yxuw9zjrv?pid=LANEE72YTAGNNQCN&affid=anoopcomp,1,1
